0,0
34,27
36,26
37,25
38,24
39,23
40,22
41,22
42,21
0,0
35,27
0,0
42,20
0,0
49,26
0,0
49,27
50,23
51,19
52,16
0,0
50,22
0,0
50,24
0,0
50,25
51,21
52,17
0,0
51,20
0,0
53,15
0,0
17,24
0,0
17,25
0,0
17,26
19,28
0,0
18,27
0,0
61,15
63,14
64,14
65,13
66,13
67,13
68,13
69,12
70,12
71,12
72,12
73,12
74,11
75,11
76,11
77,11
78,11
79,11
82,11
83,11
84,11
85,11
86,12
87,12
88,13
89,15
0,0
62,14
0,0
80,10
0,0
81,10
0,0
85,20
87,18
88,16
0,0
86,19
0,0
11,43
13,43
14,42
15,42
16,42
17,42
18,42
19,42
20,41
21,41
22,41
23,41
24,40
25,40
26,40
27,40
28,40
29,36
30,38
31,38
32,37
33,37
34,37
35,37
36,37
37,37
38,37
39,36
40,36
41,36
42,36
43,37
0,0
12,43
0,0
17,24
0,0
17,25
0,0
17,26
19,28
0,0
18,27
0,0
29,10
0,0
29,11
0,0
29,12
0,0
29,13
0,0
29,14
0,0
29,15
0,0
29,16
0,0
29,17
0,0
29,18
0,0
29,19
0,0
29,20
0,0
29,21
0,0
29,22
0,0
29,23
0,0
29,24
0,0
29,25
0,0
29,26
0,0
29,27
0,0
29,28
0,0
29,29
0,0
29,30
0,0
29,31
0,0
29,32
0,0
29,33
0,0
29,34
0,0
29,35
0,0
30,8
0,0
30,9
0,0
34,27
36,26
37,25
38,24
39,23
40,22
41,22
42,20
0,0
35,27
0,0
5,75
7,73
8,72
9,71
10,69
11,68
12,67
13,66
14,65
15,63
16,62
17,61
18,59
19,58
20,57
21,54
22,52
23,50
24,49
0,0
6,74
0,0
21,55
0,0
21,56
0,0
25,48
0,0
31,54
0,0
31,55
0,0
31,56
0,0
31,57
0,0
31,58
0,0
31,59
0,0
31,60
0,0
31,61
0,0
31,62
0,0
31,73
0,0
31,74
32,71
33,68
34,68
35,68
36,67
37,67
38,66
39,65
0,0
32,52
0,0
32,53
0,0
32,63
0,0
32,64
0,0
32,65
0,0
32,66
0,0
32,67
33,70
0,0
33,69
0,0
47,69
49,69
50,68
51,68
52,68
53,68
54,68
55,68
56,68
57,67
58,67
59,67
60,67
61,67
62,66
63,66
64,66
65,66
66,66
67,66
68,65
69,65
70,65
71,61
72,65
73,65
74,64
75,64
76,64
77,64
78,64
79,64
80,64
81,64
82,63
83,63
84,63
85,63
86,63
87,63
88,63
89,63
90,63
91,63
92,63
93,64
0,0
48,69
0,0
49,26
0,0
49,27
0,0
50,25
0,0
56,46
0,0
56,47
0,0
56,48
0,0
56,49
57,45
58,42
59,40
60,36
61,34
62,33
63,30
64,27
65,26
0,0
57,34
0,0
57,44
0,0
57,50
58,51
59,51
60,51
61,51
62,51
63,51
64,51
65,51
66,51
67,50
68,50
69,50
70,46
71,49
72,49
73,49
74,49
75,49
76,49
77,49
78,48
79,48
80,48
81,48
82,48
83,47
84,47
85,47
86,47
87,48
88,48
0,0
58,34
60,34
63,31
64,28
65,32
66,32
67,32
68,32
69,32
70,32
71,31
72,31
73,31
74,30
75,30
76,30
77,30
78,30
79,29
80,30
0,0
59,34
60,37
0,0
60,35
0,0
60,38
0,0
60,39
0,0
63,32
0,0
64,32
0,0
66,25
0,0
69,82
0,0
69,83
0,0
69,84
0,0
69,85
0,0
69,86
0,0
69,87
0,0
69,88
70,89
71,92
0,0
70,45
0,0
70,47
0,0
70,48
0,0
70,50
0,0
70,51
0,0
70,52
0,0
70,53
0,0
70,54
0,0
70,55
0,0
70,69
0,0
70,70
0,0
70,71
0,0
70,72
0,0
70,73
0,0
70,74
0,0
70,75
0,0
70,76
0,0
70,77
0,0
70,78
0,0
70,79
0,0
70,80
0,0
70,81
0,0
70,90
0,0
70,91
0,0
71,56
0,0
71,57
0,0
71,58
0,0
71,59
0,0
71,60
0,0
71,62
0,0
71,63
0,0
71,64
0,0
71,65
0,0
71,66
0,0
71,67
0,0
71,68
